,keys,groups,values,name
29935,Kills,Solo,9630.0,76561198971241772
29936,MostKillsSquads,Squads,20.0,76561198971241772
29937,GamesSquads,Squads,6866.0,76561198971241772
29938,Top2Squads,Squads,2872.0,76561198971241772
29939,WinsSquads,Squads,1798.0,76561198971241772
29940,KillsSquads,Squads,20829.0,76561198971241772
29941,DeathsSquads,Squads,5293.0,76561198971241772
29942,BananaHitsEnemyOnly,Combat,822.0,76561198376183738
29943,EnemyArmorBroken,Combat,13474.0,76561198376183738
29944,SkunkBombDamageDealt,Combat,47916.0,76561198376183738
29945,BananaHits,Combat,1748.0,76561198376183738
29946,DamageDealt,Combat,2166946.0,76561198376183738
29947,DestructiblesDestroyed,Combat,44872.0,76561198376183738
29948,Healing,Combat,14386.0,76561198376183738
29949,FlagCapsB,Custom1B,26.0,76561198376183738
29950,MostKillsCustom1B,Custom1B,53.0,76561198376183738
29951,GamesCustom1B,Custom1B,37.0,76561198376183738
29952,WinsCustom1B,Custom1B,30.0,76561198376183738
29953,KillsCustom1B,Custom1B,770.0,76561198376183738
29954,DeathsCustom1B,Custom1B,175.0,76561198376183738
29955,DeathsCustom2,Custom2,25.0,76561198376183738
29956,Top2Custom2,Custom2,3.0,76561198376183738
29957,GamesCustom2,Custom2,28.0,76561198376183738
29958,KillsCustom2,Custom2,69.0,76561198376183738
29959,MostKillsCustom2,Custom2,10.0,76561198376183738
29960,WinsCustom2,Custom2,3.0,76561198376183738
29961,GamesCustom3,Custom3,468.0,76561198376183738
29962,MostKillsCustom3,Custom3,54.0,76561198376183738
29963,DeathsCustom3,Custom3,375.0,76561198376183738
29964,KillsCustom3Z,Custom3,481.0,76561198376183738
29965,WinsCustom3,Custom3,93.0,76561198376183738
29966,MostKillsCustom3Z,Custom3,11.0,76561198376183738
29967,KillsCustom3,Custom3,5787.0,76561198376183738
29968,DeathsCustom3Z,Custom3,936.0,76561198376183738
29969,KillsDuos,Duos,3896.0,76561198376183738
29970,WinsDuos,Duos,180.0,76561198376183738
29971,GamesDuos,Duos,1079.0,76561198376183738
29972,DeathsDuos,Duos,910.0,76561198376183738
29973,MostKillsDuos,Duos,19.0,76561198376183738
29974,Top3Duos,Duos,329.0,76561198376183738
29975,CandyCorn,Event,7373.0,76561198376183738
29976,KillsSMG,Kill Statistics,583.0,76561198376183738
29977,KillsBow,Kill Statistics,82.0,76561198376183738
29978,KillsAK,Kill Statistics,1167.0,76561198376183738
29979,KillsDart,Kill Statistics,199.0,76561198376183738
29980,KillsPistol,Kill Statistics,221.0,76561198376183738
29981,KillsSniper,Kill Statistics,262.0,76561198376183738
29982,KillsShotgun,Kill Statistics,538.0,76561198376183738
29983,KillsCrossbow,Kill Statistics,104.0,76561198376183738
29984,KillsJag7,Kill Statistics,202.0,76561198376183738
29985,KillsHuntingRifle,Kill Statistics,142.0,76561198376183738
29986,KillsSilencedPistol,Kill Statistics,383.0,76561198376183738
29987,KillsDeagle,Kill Statistics,469.0,76561198376183738
29988,KillsThomas,Kill Statistics,153.0,76561198376183738
29989,KillsEgg,Kill Statistics,9.0,76561198376183738
29990,KillsMagnum,Kill Statistics,1188.0,76561198376183738
29991,KillsM16,Kill Statistics,274.0,76561198376183738
29992,KillsDualPistol,Kill Statistics,1278.0,76561198376183738
29993,VehicleKills,Kill Statistics,74.0,76561198376183738
29994,GrenadeKills,Kill Statistics,510.0,76561198376183738
29995,EmuKills,Kill Statistics,44.0,76561198376183738
29996,KillsMinigun,Kill Statistics,70.0,76561198376183738
29997,MeleeKills,Kill Statistics,56.0,76561198376183738
29998,BarnRebelDoor,Milestones,87.0,76561198376183738
29999,NpcSphynx,Milestones,2.0,76561198376183738
30000,StorytimeDonk,Milestones,1.0,76561198376183738
30001,DancingInTheRain,Milestones,5.0,76561198376183738
30002,NoDancing,Milestones,1.0,76561198376183738
30003,NPCLab,Milestones,2.0,76561198376183738
30004,BowHitsOneMatch,Miscellaneous,23.0,76561198376183738
30005,CoconutsAte,Miscellaneous,890.0,76561198376183738
30006,DistanceTraveled,Miscellaneous,3459316.0,76561198376183738
30007,AccountLevelNew,Miscellaneous,335.0,76561198376183738
30008,ChestOpens,Miscellaneous,4968.0,76561198376183738
30009,ParachuteSplats,Miscellaneous,100.0,76561198376183738
30010,ChickenWins,Miscellaneous,1.0,76561198376183738
30011,AccountExpIntoCurrentLevelNew,Miscellaneous,3774.0,76561198376183738
30012,GrassCut,Miscellaneous,39858.0,76561198376183738
30013,BeGalleryTarget,Miscellaneous,4.0,76561198376183738
30014,CampfiresUsed,Miscellaneous,316.0,76561198376183738
30015,MushroomsAte,Miscellaneous,907.0,76561198376183738
30016,RatGG,Miscellaneous,3.0,76561198376183738
30017,SuperJumpRolls,Miscellaneous,343829.0,76561198376183738
30018,Scarecrows,Miscellaneous,30.0,76561198376183738
30019,BananOfferings,Miscellaneous,14.0,76561198376183738
30020,MoleCrates,Miscellaneous,497.0,76561198376183738
30021,HealthJuiceDrank,Miscellaneous,148340.0,76561198376183738
30022,CrabDance,Miscellaneous,78.0,76561198376183738
30023,TimePlayedSeconds,Miscellaneous,692683.0,76561198376183738
30024,GalleryTargetsHit,Miscellaneous,1.0,76561198376183738
30025,TapeUsed,Miscellaneous,5619.0,76561198376183738
30026,TurkeyWins,Miscellaneous,1.0,76561198376183738
30027,GalleryTargetsHitBow,Miscellaneous,1.0,76561198376183738
30028,DistanceTraveledIceW2,Miscellaneous,19556.0,76561198376183738
30029,Deaths,Solo,316.0,76561198376183738
30030,Wins,Solo,64.0,76561198376183738
30031,Games,Solo,380.0,76561198376183738
30032,MostKills,Solo,20.0,76561198376183738
30033,Top5,Solo,131.0,76561198376183738
30034,NoArmorVictoriesSolo,Solo,1.0,76561198376183738
30035,MeleeVictoriesSolo,Solo,1.0,76561198376183738
30036,Kills,Solo,1619.0,76561198376183738
30037,PacifistVictoriesSolo,Solo,1.0,76561198376183738
30038,KillsSquads,Squads,2437.0,76561198376183738
30039,Top2Squads,Squads,241.0,76561198376183738
30040,MostKillsSquads,Squads,18.0,76561198376183738
30041,DeathsSquads,Squads,522.0,76561198376183738
30042,GamesSquads,Squads,666.0,76561198376183738
30043,WinsSquads,Squads,183.0,76561198376183738
30044,BananaHitsEnemyOnly,Combat,508.0,76561198840420861
30045,EnemyArmorBroken,Combat,15036.0,76561198840420861
30046,BananaHits,Combat,698.0,76561198840420861
30047,DamageDealt,Combat,3007619.0,76561198840420861
30048,SkunkBombDamageDealt,Combat,44577.0,76561198840420861
30049,DestructiblesDestroyed,Combat,57335.0,76561198840420861
30050,DeathsDuos,Duos,477.0,76561198840420861
30051,Top3Duos,Duos,252.0,76561198840420861
30052,GamesDuos,Duos,625.0,76561198840420861
30053,KillsDuos,Duos,3607.0,76561198840420861
30054,MostKillsDuos,Duos,42.0,76561198840420861
30055,WinsDuos,Duos,155.0,76561198840420861
30056,EggsAte,Event,90.0,76561198840420861
30057,Presents,Event,1202.0,76561198840420861
30058,EmuKills,Kill Statistics,194.0,76561198840420861
30059,MeleeKills,Kill Statistics,230.0,76561198840420861
30060,VehicleKills,Kill Statistics,471.0,76561198840420861
30061,GrenadeKills,Kill Statistics,490.0,76561198840420861
30062,AccountLevel,Legacy,19.0,76561198840420861
30063,AccountExpIntoCurrentLevel,Legacy,406.0,76561198840420861
30064,NPCLab,Milestones,1.0,76561198840420861
30065,BarnRebelDoor,Milestones,160.0,76561198840420861
30066,NoDancing,Milestones,1.0,76561198840420861
30067,StorytimeDonk,Milestones,1.0,76561198840420861
30068,DancingInTheRain,Milestones,3.0,76561198840420861
30069,NpcSphynx,Milestones,2.0,76561198840420861
30070,DistanceTraveled,Miscellaneous,5059336.0,76561198840420861
30071,BowHitsOneMatch,Miscellaneous,34.0,76561198840420861
30072,AccountLevelNew,Miscellaneous,416.0,76561198840420861
30073,RatGG,Miscellaneous,15.0,76561198840420861
30074,Scarecrows,Miscellaneous,91.0,76561198840420861
30075,MoleCrates,Miscellaneous,1526.0,76561198840420861
30076,ChickenWins,Miscellaneous,2.0,76561198840420861
30077,CoconutsAte,Miscellaneous,1740.0,76561198840420861
30078,GrassCut,Miscellaneous,57549.0,76561198840420861
30079,HealthJuiceDrank,Miscellaneous,245059.0,76561198840420861
30080,CampfiresUsed,Miscellaneous,639.0,76561198840420861
30081,TapeUsed,Miscellaneous,7812.0,76561198840420861
30082,BananOfferings,Miscellaneous,5.0,76561198840420861
30083,DistanceTraveledIceW2,Miscellaneous,35175.0,76561198840420861
30084,TimePlayedSeconds,Miscellaneous,917562.0,76561198840420861
30085,TurkeyWins,Miscellaneous,1.0,76561198840420861
30086,GalleryTargetsHit,Miscellaneous,18.0,76561198840420861
30087,SuperJumpRolls,Miscellaneous,434184.0,76561198840420861
30088,AccountExpIntoCurrentLevelNew,Miscellaneous,1988.0,76561198840420861
30089,ParachuteSplats,Miscellaneous,117.0,76561198840420861
30090,BeGalleryTarget,Miscellaneous,15.0,76561198840420861
30091,Deaths,Solo,1663.0,76561198840420861
30092,Wins,Solo,643.0,76561198840420861
30093,Games,Solo,2306.0,76561198840420861
30094,Top5,Solo,1078.0,76561198840420861
30095,NoArmorVictoriesSolo,Solo,2.0,76561198840420861
30096,Kills,Solo,14745.0,76561198840420861
30097,PacifistVictoriesSolo,Solo,4.0,76561198840420861
30098,MostKills,Solo,32.0,76561198840420861
30099,MeleeVictoriesSolo,Solo,3.0,76561198840420861
30100,DeathsSquads,Squads,937.0,76561198840420861
30101,WinsSquads,Squads,230.0,76561198840420861
30102,Top2Squads,Squads,359.0,76561198840420861
30103,KillsSquads,Squads,4051.0,76561198840420861
30104,MostKillsSquads,Squads,45.0,76561198840420861
30105,GamesSquads,Squads,1136.0,76561198840420861
30106,KillsAsDeerWeek2,Super CRISPRmas 2019,28.0,76561198840420861
30107,KillsExplosionGrenadeWeek2,Super CRISPRmas 2019,9.0,76561198840420861
30108,UseCampfiresW1,Super CRISPRmas 2019,69.0,76561198840420861
30109,HealthJuiceDrankWeek3,Super CRISPRmas 2019,2589.0,76561198840420861
30110,KillsThomasGun,Super CRISPRmas 2019,240.0,76561198840420861
30111,OpenMoleCratesW1,Super CRISPRmas 2019,89.0,76561198840420861
30112,KillsHamsterWeek3,Super CRISPRmas 2019,4.0,76561198840420861
30113,MeleeKillsWeek2,Super CRISPRmas 2019,7.0,76561198840420861
30114,BananaHits,Combat,1548.0,76561198182013265
30115,BananaHitsEnemyOnly,Combat,856.0,76561198182013265
30116,EnemyArmorBroken,Combat,22700.0,76561198182013265
30117,DestructiblesDestroyed,Combat,103557.0,76561198182013265
30118,SkunkBombDamageDealt,Combat,194228.0,76561198182013265
30119,DamageDealt,Combat,4146163.0,76561198182013265
30120,Healing,Combat,45391.0,76561198182013265
30121,GamesCustom1,Custom1,1680.0,76561198182013265
30122,DeathsCustom1,Custom1,968.0,76561198182013265
30123,FlagCaps,Custom1,508.0,76561198182013265
30124,MostKillsCustom1,Custom1,16.0,76561198182013265
30125,WinsCustom1,Custom1,802.0,76561198182013265
30126,KillsCustom1,Custom1,2925.0,76561198182013265
30127,FlagCapsB,Custom1B,253.0,76561198182013265
30128,WinsCustom1B,Custom1B,248.0,76561198182013265
30129,DeathsCustom1B,Custom1B,1810.0,76561198182013265
30130,MostKillsCustom1B,Custom1B,51.0,76561198182013265
30131,KillsCustom1B,Custom1B,4638.0,76561198182013265
30132,GamesCustom1B,Custom1B,426.0,76561198182013265
30133,Top2Custom2,Custom2,127.0,76561198182013265
30134,GamesCustom2,Custom2,346.0,76561198182013265
30135,KillsCustom2,Custom2,964.0,76561198182013265
30136,DeathsCustom2,Custom2,299.0,76561198182013265
30137,MostKillsCustom2,Custom2,17.0,76561198182013265
30138,WinsCustom2,Custom2,63.0,76561198182013265
30139,GamesCustom3,Custom3,1061.0,76561198182013265
30140,MostKillsCustom3Z,Custom3,13.0,76561198182013265
30141,DeathsCustom3,Custom3,799.0,76561198182013265
30142,KillsCustom3Z,Custom3,928.0,76561198182013265
30143,WinsCustom3,Custom3,262.0,76561198182013265
30144,MostKillsCustom3,Custom3,52.0,76561198182013265
30145,KillsCustom3,Custom3,6804.0,76561198182013265
30146,DeathsCustom3Z,Custom3,1898.0,76561198182013265
30147,WinsDuos,Duos,52.0,76561198182013265
30148,GamesDuos,Duos,438.0,76561198182013265
30149,DeathsDuos,Duos,395.0,76561198182013265
30150,MostKillsDuos,Duos,19.0,76561198182013265
30151,KillsDuos,Duos,1281.0,76561198182013265
30152,Top3Duos,Duos,125.0,76561198182013265
30153,CandyCorn,Event,67892.0,76561198182013265
30154,KillsThomas,Kill Statistics,442.0,76561198182013265
30155,KillsCrossbow,Kill Statistics,186.0,76561198182013265
30156,KillsSMG,Kill Statistics,878.0,76561198182013265
30157,KillsBow,Kill Statistics,167.0,76561198182013265
30158,KillsAK,Kill Statistics,1149.0,76561198182013265
30159,KillsDeagle,Kill Statistics,367.0,76561198182013265
30160,KillsSniper,Kill Statistics,336.0,76561198182013265
30161,KillsShotgun,Kill Statistics,1055.0,76561198182013265
30162,KillsJag7,Kill Statistics,428.0,76561198182013265
30163,KillsHuntingRifle,Kill Statistics,217.0,76561198182013265
30164,KillsSilencedPistol,Kill Statistics,450.0,76561198182013265
30165,KillsMagnum,Kill Statistics,758.0,76561198182013265
30166,KillsEgg,Kill Statistics,101.0,76561198182013265
30167,KillsMinigun,Kill Statistics,171.0,76561198182013265
30168,EmuKills,Kill Statistics,117.0,76561198182013265
30169,KillsM16,Kill Statistics,433.0,76561198182013265
30170,MeleeKills,Kill Statistics,427.0,76561198182013265
30171,KillsDart,Kill Statistics,494.0,76561198182013265
30172,KillsPistol,Kill Statistics,190.0,76561198182013265
30173,GrenadeKills,Kill Statistics,871.0,76561198182013265
30174,VehicleKills,Kill Statistics,215.0,76561198182013265
30175,KillsDualPistol,Kill Statistics,275.0,76561198182013265
30176,StorytimeDonk,Milestones,1.0,76561198182013265
30177,NpcSphynx,Milestones,2.0,76561198182013265
30178,NoDancing,Milestones,1.0,76561198182013265
30179,DancingInTheRain,Milestones,267.0,76561198182013265
30180,NPCLab,Milestones,2.0,76561198182013265
30181,BarnRebelDoor,Milestones,373.0,76561198182013265
30182,ParachuteSplats,Miscellaneous,1254.0,76561198182013265
30183,BeGalleryTarget,Miscellaneous,62.0,76561198182013265
30184,AccountExpIntoCurrentLevelNew,Miscellaneous,2120.0,76561198182013265
30185,AccountLevelNew,Miscellaneous,868.0,76561198182013265
30186,GrassCut,Miscellaneous,315993.0,76561198182013265
30187,DistanceTraveled,Miscellaneous,10700129.0,76561198182013265
30188,BowHitsOneMatch,Miscellaneous,32.0,76561198182013265
30189,ChickenWins,Miscellaneous,1.0,76561198182013265
30190,CoconutsAte,Miscellaneous,7674.0,76561198182013265
30191,GalleryTargetsHit,Miscellaneous,5384.0,76561198182013265
30192,BananOfferings,Miscellaneous,398.0,76561198182013265
30193,CampfiresUsed,Miscellaneous,1621.0,76561198182013265
30194,TurkeyWins,Miscellaneous,15.0,76561198182013265
30195,MushroomsAte,Miscellaneous,9617.0,76561198182013265
30196,TimePlayedSeconds,Miscellaneous,2113441.0,76561198182013265
30197,DistanceTraveledIceW2,Miscellaneous,140266.0,76561198182013265
30198,GalleryTargetsHitBow,Miscellaneous,2284.0,76561198182013265
30199,TapeUsed,Miscellaneous,11659.0,76561198182013265
30200,SuperJumpRolls,Miscellaneous,1120780.0,76561198182013265
30201,CrabDance,Miscellaneous,1289.0,76561198182013265
30202,ChestOpens,Miscellaneous,8871.0,76561198182013265
30203,RatGG,Miscellaneous,204.0,76561198182013265
30204,HealthJuiceDrank,Miscellaneous,358719.0,76561198182013265
30205,MoleCrates,Miscellaneous,1068.0,76561198182013265
30206,Scarecrows,Miscellaneous,241.0,76561198182013265
30207,Deaths,Solo,2341.0,76561198182013265
30208,PacifistVictoriesSolo,Solo,12.0,76561198182013265
30209,Top5,Solo,1044.0,76561198182013265
30210,Wins,Solo,273.0,76561198182013265
30211,Games,Solo,2614.0,76561198182013265
30212,MeleeVictoriesSolo,Solo,11.0,76561198182013265
30213,NoArmorVictoriesSolo,Solo,2.0,76561198182013265
30214,MostKills,Solo,26.0,76561198182013265
30215,Kills,Solo,6021.0,76561198182013265
30216,MostKillsSquads,Squads,18.0,76561198182013265
30217,GamesSquads,Squads,1439.0,76561198182013265
30218,Top2Squads,Squads,513.0,76561198182013265
30219,WinsSquads,Squads,289.0,76561198182013265
30220,KillsSquads,Squads,3363.0,76561198182013265
30221,DeathsSquads,Squads,1217.0,76561198182013265
30222,BananaHits,Combat,749.0,76561198918421109
30223,BananaHitsEnemyOnly,Combat,393.0,76561198918421109
30224,EnemyArmorBroken,Combat,34517.0,76561198918421109
30225,DestructiblesDestroyed,Combat,95943.0,76561198918421109
30226,SkunkBombDamageDealt,Combat,28893.0,76561198918421109
30227,DamageDealt,Combat,3179776.0,76561198918421109
30228,Healing,Combat,67382.0,76561198918421109
30229,GamesCustom1,Custom1,132.0,76561198918421109
30230,DeathsCustom1,Custom1,72.0,76561198918421109
30231,FlagCaps,Custom1,88.0,76561198918421109
30232,MostKillsCustom1,Custom1,11.0,76561198918421109
30233,WinsCustom1,Custom1,83.0,76561198918421109
30234,KillsCustom1,Custom1,303.0,76561198918421109
30235,FlagCapsB,Custom1B,36.0,76561198918421109
30236,WinsCustom1B,Custom1B,90.0,76561198918421109
30237,DeathsCustom1B,Custom1B,388.0,76561198918421109
30238,MostKillsCustom1B,Custom1B,27.0,76561198918421109
30239,KillsCustom1B,Custom1B,947.0,76561198918421109
30240,GamesCustom1B,Custom1B,101.0,76561198918421109
30241,Top2Custom2,Custom2,103.0,76561198918421109
30242,GamesCustom2,Custom2,307.0,76561198918421109
30243,KillsCustom2,Custom2,908.0,76561198918421109
30244,DeathsCustom2,Custom2,247.0,76561198918421109
30245,MostKillsCustom2,Custom2,16.0,76561198918421109
30246,WinsCustom2,Custom2,68.0,76561198918421109
30247,GamesCustom3,Custom3,240.0,76561198918421109
30248,MostKillsCustom3Z,Custom3,9.0,76561198918421109
30249,DeathsCustom3,Custom3,183.0,76561198918421109
30250,KillsCustom3Z,Custom3,253.0,76561198918421109
30251,WinsCustom3,Custom3,57.0,76561198918421109
30252,MostKillsCustom3,Custom3,41.0,76561198918421109
30253,KillsCustom3,Custom3,1197.0,76561198918421109
30254,DeathsCustom3Z,Custom3,620.0,76561198918421109
30255,WinsDuos,Duos,401.0,76561198918421109
30256,GamesDuos,Duos,2353.0,76561198918421109
30257,DeathsDuos,Duos,2024.0,76561198918421109
30258,MostKillsDuos,Duos,17.0,76561198918421109
30259,KillsDuos,Duos,7372.0,76561198918421109
30260,Top3Duos,Duos,745.0,76561198918421109
30261,CandyCorn,Event,36297.0,76561198918421109
30262,KillsThomas,Kill Statistics,1113.0,76561198918421109
30263,KillsCrossbow,Kill Statistics,123.0,76561198918421109
30264,KillsSMG,Kill Statistics,1847.0,76561198918421109
30265,KillsBow,Kill Statistics,2493.0,76561198918421109
30266,KillsAK,Kill Statistics,1537.0,76561198918421109
30267,KillsDeagle,Kill Statistics,844.0,76561198918421109
30268,KillsSniper,Kill Statistics,446.0,76561198918421109
30269,KillsShotgun,Kill Statistics,3023.0,76561198918421109
30270,KillsJag7,Kill Statistics,1322.0,76561198918421109
30271,KillsHuntingRifle,Kill Statistics,168.0,76561198918421109
30272,KillsSilencedPistol,Kill Statistics,821.0,76561198918421109
30273,KillsMagnum,Kill Statistics,1999.0,76561198918421109
30274,KillsEgg,Kill Statistics,41.0,76561198918421109
30275,KillsMinigun,Kill Statistics,132.0,76561198918421109
30276,EmuKills,Kill Statistics,107.0,76561198918421109
30277,KillsM16,Kill Statistics,495.0,76561198918421109
30278,MeleeKills,Kill Statistics,252.0,76561198918421109
30279,KillsDart,Kill Statistics,304.0,76561198918421109
30280,KillsPistol,Kill Statistics,360.0,76561198918421109
30281,GrenadeKills,Kill Statistics,526.0,76561198918421109
30282,VehicleKills,Kill Statistics,126.0,76561198918421109
30283,KillsDualPistol,Kill Statistics,1249.0,76561198918421109
